,activity_id,date_start,date_end,placeid,description,is_done,max_participants,feedback_due
974,245058,2022-10-15T16:55:00+02:00,2022-10-15T17:25:00+02:00,1480,"Closest HUB: Drop the excess food at the nearest hub at Constantin meunierstraat 50.  Do not forget to bring your own bags for the pickup.  Additionally, carry Tupperware or a box of that kind as Panos gives away also fresh salads. It might not be appropriate to leave that at the hub, so give the excess to people around you so it is consumed immediately",TRUE,2,2022-11-14T16:25:00+01:00
975,246887,2022-10-14T19:00:00+02:00,2022-10-14T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-13T18:30:00+01:00
976,246514,2022-10-13T19:00:00+02:00,2022-10-13T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-12T18:30:00+01:00
977,246204,2022-10-12T19:00:00+02:00,2022-10-12T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-11T18:30:00+01:00
978,245894,2022-10-11T20:30:00+02:00,2022-10-11T21:00:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2022-11-10T20:00:00+01:00
979,245831,2022-10-11T19:00:00+02:00,2022-10-11T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-10T18:30:00+01:00
980,245545,2022-10-10T19:00:00+02:00,2022-10-10T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-09T18:30:00+01:00
981,245110,2022-10-08T19:00:00+02:00,2022-10-08T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-07T18:30:00+01:00
982,243185,2022-10-08T16:55:00+02:00,2022-10-08T17:25:00+02:00,1480,"Closest HUB: Drop the excess food at the nearest hub at Constantin meunierstraat 50.  Do not forget to bring your own bags for the pickup.  Additionally, carry Tupperware or a box of that kind as Panos gives away also fresh salads. It might not be appropriate to leave that at the hub, so give the excess to people around you so it is consumed immediately",TRUE,2,2022-11-07T16:25:00+01:00
983,244553,2022-10-06T20:30:00+02:00,2022-10-06T21:00:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2022-11-05T20:00:00+01:00
984,244503,2022-10-06T19:00:00+02:00,2022-10-06T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-05T18:30:00+01:00
985,244294,2022-10-05T20:30:00+02:00,2022-10-05T21:00:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2022-11-04T20:00:00+01:00
986,242343,2022-10-05T19:55:00+02:00,2022-10-05T20:25:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2022-11-04T19:25:00+01:00
987,243991,2022-10-04T20:30:00+02:00,2022-10-04T21:00:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2022-11-03T20:00:00+01:00
988,243930,2022-10-04T19:00:00+02:00,2022-10-04T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-03T18:30:00+01:00
989,243629,2022-10-03T19:00:00+02:00,2022-10-03T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-11-02T18:30:00+01:00
990,243395,2022-10-02T20:30:00+02:00,2022-10-02T21:00:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2022-11-01T20:00:00+01:00
991,240434,2022-09-28T19:55:00+02:00,2022-09-28T20:25:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2022-10-28T20:25:00+02:00
992,241729,2022-09-26T20:30:00+02:00,2022-09-26T21:00:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2022-10-26T21:00:00+02:00
993,242041,2022-09-24T19:00:00+02:00,2022-09-24T19:30:00+02:00,2210,"If you are more then one, coordinate a pick-up time!   Meeting point: shop entrance  Make sure you can transport a lot of food, if you are not that many people. The entire quantity has to be picked up! Excess can be dropped at hubs.   Closest HUB: Hal 5 fridge, perfect for the fresh food they often give (fruit, veggies and meat).",TRUE,5,2022-10-24T19:30:00+02:00
